Date,From Currency,To Currency,Rate
2008-04-23,USD,USD,1.0
2007-10-03,USD,EUR,0.7044734061
2007-10-03,USD,GBP,0.4900317013
2007-10-03,USD,USD,1.0
2008-02-27,USD,GBP,0.5035894709
2008-02-27,USD,EUR,0.6647168306
2008-02-27,USD,USD,1.0
2007-09-25,USD,EUR,0.7089181908
2007-09-25,USD,GBP,0.496490855
2007-09-25,USD,USD,1.0
2008-05-06,USD,GBP,0.5075347759
2008-05-06,USD,EUR,0.6439979392
2008-05-06,USD,USD,1.0
2007-10-11,USD,EUR,0.7042749489
2007-10-11,USD,GBP,0.4908796394
2007-10-11,USD,USD,1.0
2008-02-25,USD,GBP,0.5086724708
2008-02-25,USD,EUR,0.6749004522
2008-02-25,USD,USD,1.0
2007-07-26,USD,EUR,0.728756741
2007-07-26,USD,GBP,0.4888500219
2007-07-26,USD,USD,1.0
2008-04-22,USD,GBP,0.5020400477
2008-04-22,USD,EUR,0.6277069864
2008-04-22,USD,USD,1.0
2007-11-30,USD,EUR,0.6774608766
2007-11-30,USD,GBP,0.4840796694
2007-11-30,USD,USD,1.0
2008-04-09,USD,GBP,0.5072491415
2008-04-09,USD,EUR,0.6358896096
2008-04-09,USD,USD,1.0
2007-11-27,USD,EUR,0.6723141051
2007-11-27,USD,GBP,0.4830913003
2007-11-27,USD,USD,1.0
2007-11-16,USD,EUR,0.6825472664
2007-11-16,USD,GBP,0.4888744796
2007-11-16,USD,USD,1.0
2007-06-27,USD,EUR,0.7441583569
2007-06-27,USD,GBP,0.5007813663
2007-06-27,USD,USD,1.0
2008-01-14,USD,GBP,0.510238335
2008-01-14,USD,EUR,0.6713662303
2008-01-14,USD,USD,1.0
2008-01-10,USD,GBP,0.5110489701
2008-01-10,USD,EUR,0.682035193
2008-01-10,USD,USD,1.0
2007-08-08,USD,EUR,0.7249528781
2007-08-08,USD,GBP,0.4914818037
2007-08-08,USD,USD,1.0
2007-06-20,USD,EUR,0.7447680048
2007-06-20,USD,GBP,0.5017502048
2007-06-20,USD,USD,1.0
2008-05-26,USD,GBP,0.5053930588
2008-05-26,USD,EUR,0.6344775078
2008-05-26,USD,USD,1.0
2008-01-16,USD,GBP,0.5097349919
2008-01-16,USD,EUR,0.6760411033
2008-01-16,USD,USD,1.0
2008-01-23,USD,GBP,0.5126938383
2008-01-23,USD,EUR,0.6861534239
2008-01-23,USD,USD,1.0
2008-04-02,USD,GBP,0.5044140225
2008-04-02,USD,EUR,0.6397134084
2008-04-02,USD,USD,1.0
2008-01-30,USD,GBP,0.5019581364
2008-01-30,USD,EUR,0.6752194463
2008-01-30,USD,USD,1.0
2007-10-09,USD,EUR,0.7124029351
2007-10-09,USD,GBP,0.4928759706
2007-10-09,USD,USD,1.0
2008-03-04,USD,GBP,0.5034854663
2008-03-04,USD,EUR,0.657635144
2008-03-04,USD,USD,1.0
2008-05-23,USD,GBP,0.5046372761
2008-05-23,USD,EUR,0.6352432982
2008-05-23,USD,USD,1.0
2008-03-13,USD,GBP,0.4916222636
2008-03-13,USD,EUR,0.6419721384
2008-03-13,USD,USD,1.0
2007-11-12,USD,EUR,0.6859181014
2007-11-12,USD,GBP,0.4831950065
2007-11-12,USD,USD,1.0
2008-05-29,USD,GBP,0.5058195614
2008-05-29,USD,EUR,0.6430454633
2008-05-29,USD,USD,1.0
2008-02-13,USD,GBP,0.5094954066
2008-02-13,USD,EUR,0.6855889209
2008-02-13,USD,USD,1.0
2007-06-28,USD,EUR,0.7425558773
2007-06-28,USD,GBP,0.4991089329
2007-06-28,USD,USD,1.0
2007-06-29,USD,EUR,0.7404664939
2007-06-29,USD,GBP,0.4990744169
2007-06-29,USD,USD,1.0
2007-09-27,USD,EUR,0.7052186178
2007-09-27,USD,GBP,0.4931593794
2007-09-27,USD,USD,1.0
2007-11-22,USD,EUR,0.6743543058
2007-11-22,USD,GBP,0.4845572864
2007-11-22,USD,USD,1.0
2008-05-02,USD,GBP,0.5039461767
2008-05-02,USD,EUR,0.6469142192
2008-05-02,USD,USD,1.0
2008-04-25,USD,GBP,0.5040074378
2008-04-25,USD,EUR,0.6411900487
2008-04-25,USD,USD,1.0
2007-10-23,USD,EUR,0.7015574576
2007-10-23,USD,GBP,0.4881086011
2007-10-23,USD,USD,1.0
2007-06-12,USD,EUR,0.7493443237
2007-06-12,USD,GBP,0.5065567628
2007-06-12,USD,USD,1.0
2007-08-31,USD,EUR,0.7296607078
2007-08-31,USD,GBP,0.4946734768
2007-08-31,USD,USD,1.0
2007-08-16,USD,EUR,0.7459903021
2007-08-16,USD,GBP,0.5039910481
2007-08-16,USD,USD,1.0
2007-08-30,USD,EUR,0.7347538575
2007-08-30,USD,GBP,0.4981631154
2007-08-30,USD,USD,1.0
2007-09-19,USD,EUR,0.7155635063
2007-09-19,USD,GBP,0.4999284436
2007-09-19,USD,USD,1.0
2008-05-28,USD,GBP,0.506610884
2008-05-28,USD,EUR,0.6387327542
2008-05-28,USD,USD,1.0
2007-11-02,USD,EUR,0.690655432
2007-11-02,USD,GBP,0.4800745908
2007-11-02,USD,USD,1.0
2008-03-19,USD,GBP,0.5008284476
2008-03-19,USD,EUR,0.6372673974
2008-03-19,USD,USD,1.0
2007-07-12,USD,EUR,0.7252683493
2007-07-12,USD,GBP,0.4919495213
2007-07-12,USD,USD,1.0
2008-02-07,USD,GBP,0.5141739309
2008-02-07,USD,EUR,0.686388908
2008-02-07,USD,USD,1.0
2007-08-24,USD,EUR,0.734484025
2007-08-24,USD,GBP,0.4986044804
2007-08-24,USD,USD,1.0
2008-04-10,USD,GBP,0.5046299213
2008-04-10,USD,EUR,0.6299212598
2008-04-10,USD,USD,1.0
2007-06-15,USD,EUR,0.7510890792
2007-06-15,USD,GBP,0.5076986631
2007-06-15,USD,USD,1.0
2007-10-24,USD,EUR,0.7027406887
2007-10-24,USD,GBP,0.488756149
2007-10-24,USD,USD,1.0
2007-10-05,USD,EUR,0.7074136955
2007-10-05,USD,GBP,0.4901315789
2007-10-05,USD,USD,1.0
2008-05-16,USD,GBP,0.5135178733
2008-05-16,USD,EUR,0.6452445477
2008-05-16,USD,USD,1.0
2008-03-18,USD,GBP,0.4956565849
2008-03-18,USD,EUR,0.6340752013
2008-03-18,USD,USD,1.0
2007-12-11,USD,EUR,0.6815703381
2007-12-11,USD,GBP,0.4880043621
2007-12-11,USD,USD,1.0
2007-09-20,USD,EUR,0.7127583749
2007-09-20,USD,GBP,0.4980755524
2007-09-20,USD,USD,1.0
2008-04-01,USD,GBP,0.5037037037
2008-04-01,USD,EUR,0.6385696041
2008-04-01,USD,USD,1.0
2007-12-19,USD,EUR,0.6951685784
2007-12-19,USD,GBP,0.498783455
2007-12-19,USD,USD,1.0
2007-06-07,USD,EUR,0.7423904974
2007-06-07,USD,GBP,0.5040831477
2007-06-07,USD,USD,1.0
2007-07-24,USD,EUR,0.7229089858
2007-07-24,USD,GBP,0.4848550567
2007-07-24,USD,USD,1.0
2008-02-19,USD,GBP,0.5124813458
2008-02-19,USD,EUR,0.6783340117
2008-02-19,USD,USD,1.0
2007-10-18,USD,EUR,0.6993496049
2007-10-18,USD,GBP,0.4881460242
2007-10-18,USD,USD,1.0
2007-12-18,USD,EUR,0.6936736959
2007-12-18,USD,GBP,0.4958726415
2007-12-18,USD,USD,1.0
2007-08-01,USD,EUR,0.7319036815
2007-08-01,USD,GBP,0.4937422235
2007-08-01,USD,USD,1.0
2007-11-19,USD,EUR,0.6824075338
2007-11-19,USD,GBP,0.4875460625
2007-11-19,USD,USD,1.0
2008-03-07,USD,GBP,0.4960108971
2008-03-07,USD,EUR,0.6486346241
2008-03-07,USD,USD,1.0
2007-09-17,USD,EUR,0.720616848
2007-09-17,USD,GBP,0.5003242776
2007-09-17,USD,USD,1.0
2008-01-17,USD,GBP,0.5078959907
2008-01-17,USD,EUR,0.6806888571
2008-01-17,USD,USD,1.0
2007-12-14,USD,EUR,0.6892273761
2007-12-14,USD,GBP,0.4932800331
2007-12-14,USD,USD,1.0
2007-12-04,USD,EUR,0.6783800285
2007-12-04,USD,GBP,0.4849738824
2007-12-04,USD,USD,1.0
2007-12-21,USD,EUR,0.6954102921
2007-12-21,USD,GBP,0.5031988873
2007-12-21,USD,USD,1.0
2008-02-28,USD,GBP,0.5035050592
2008-02-28,USD,EUR,0.6613319225
2008-02-28,USD,USD,1.0
2007-06-14,USD,EUR,0.751653638
2007-06-14,USD,GBP,0.508155442
2007-06-14,USD,USD,1.0
2007-11-23,USD,EUR,0.6752650415
2007-11-23,USD,GBP,0.4863596462
2007-11-23,USD,USD,1.0
2008-04-03,USD,GBP,0.5044441582
2008-04-03,USD,EUR,0.6440808966
2008-04-03,USD,USD,1.0
2007-07-17,USD,EUR,0.7261636773
2007-07-17,USD,GBP,0.4888533876
2007-07-17,USD,USD,1.0
2007-12-27,USD,EUR,0.6888950124
2007-12-27,USD,GBP,0.5021011298
2007-12-27,USD,USD,1.0
2007-11-29,USD,EUR,0.6785181164
2007-11-29,USD,GBP,0.4849708237
2007-11-29,USD,USD,1.0
2008-03-10,USD,GBP,0.4957627119
2008-03-10,USD,EUR,0.6518904824
2008-03-10,USD,USD,1.0
2008-06-04,USD,GBP,0.5109271951
2008-06-04,USD,EUR,0.6465795939
2008-06-04,USD,USD,1.0
2008-04-08,USD,GBP,0.5080922646
2008-04-08,USD,EUR,0.6371861858
2008-04-08,USD,USD,1.0
2008-01-31,USD,GBP,0.5028244788
2008-01-31,USD,EUR,0.6724949563
2008-01-31,USD,USD,1.0
2008-02-11,USD,GBP,0.5131343694
2008-02-11,USD,EUR,0.68766332
2008-02-11,USD,USD,1.0
2008-03-27,USD,GBP,0.4959457747
2008-03-27,USD,EUR,0.6334726973
2008-03-27,USD,USD,1.0
2007-11-08,USD,EUR,0.681849175
2007-11-08,USD,GBP,0.4747374881
2007-11-08,USD,USD,1.0
2008-06-02,USD,GBP,0.5099542555
2008-06-02,USD,EUR,0.6442883835
2008-06-02,USD,USD,1.0
2008-01-03,USD,GBP,0.5048464719
2008-01-03,USD,EUR,0.6778282383
2008-01-03,USD,USD,1.0
2008-05-14,USD,GBP,0.5149944945
2008-05-14,USD,EUR,0.6477103439
2008-05-14,USD,USD,1.0
2007-07-19,USD,EUR,0.7235890014
2007-07-19,USD,GBP,0.4880969609
2007-07-19,USD,USD,1.0
2008-03-20,USD,GBP,0.5046359333
2008-03-20,USD,EUR,0.6483822862
2008-03-20,USD,USD,1.0
2008-03-25,USD,GBP,0.5016699852
2008-03-25,USD,EUR,0.6423020104
2008-03-25,USD,USD,1.0
2007-06-08,USD,EUR,0.7491197843
2007-06-08,USD,GBP,0.5085399655
2007-06-08,USD,USD,1.0
2007-09-14,USD,EUR,0.7215007215
2007-09-14,USD,GBP,0.4972222222
2007-09-14,USD,USD,1.0
2007-07-06,USD,EUR,0.7355104442
2007-07-06,USD,GBP,0.497462489
2007-07-06,USD,USD,1.0
2008-04-21,USD,GBP,0.5036482576
2008-04-21,USD,EUR,0.6290099384
2008-04-21,USD,USD,1.0
2007-06-18,USD,EUR,0.7460459564
2007-06-18,USD,GBP,0.5045508803
2007-06-18,USD,USD,1.0
2008-02-01,USD,GBP,0.5034253476
2008-02-01,USD,EUR,0.6716367788
2008-02-01,USD,USD,1.0
2007-10-31,USD,EUR,0.6921852288
2007-10-31,USD,GBP,0.48266076
2007-10-31,USD,USD,1.0
2007-06-11,USD,EUR,0.7487832273
2007-06-11,USD,GBP,0.5079745414
2007-06-11,USD,USD,1.0
2007-11-09,USD,EUR,0.6810597289
2007-11-09,USD,GBP,0.4770142341
2007-11-09,USD,USD,1.0
2007-08-23,USD,EUR,0.7367025195
2007-08-23,USD,GBP,0.4983792545
2007-08-23,USD,USD,1.0
2008-02-14,USD,GBP,0.5070422535
2008-02-14,USD,EUR,0.6837139341
2008-02-14,USD,USD,1.0
2008-03-11,USD,GBP,0.4971389557
2008-03-11,USD,EUR,0.6502373366
2008-03-11,USD,USD,1.0
2008-04-04,USD,GBP,0.4996183692
2008-04-04,USD,EUR,0.636051393
2008-04-04,USD,USD,1.0
2008-01-04,USD,GBP,0.5058396143
2008-01-04,USD,EUR,0.6790249202
2008-01-04,USD,USD,1.0
2008-04-29,USD,GBP,0.5066790829
2008-04-29,USD,EUR,0.6422195106
2008-04-29,USD,USD,1.0
2007-12-07,USD,EUR,0.6826404533
2007-12-07,USD,GBP,0.4916376544
2007-12-07,USD,USD,1.0
2007-07-10,USD,EUR,0.7317430119
2007-07-10,USD,GBP,0.4956461291
2007-07-10,USD,USD,1.0
2008-06-03,USD,GBP,0.5073109729
2008-06-03,USD,EUR,0.6413134099
2008-06-03,USD,USD,1.0
2007-12-20,USD,EUR,0.6969126768
2007-12-20,USD,GBP,0.5028224963
2007-12-20,USD,USD,1.0
2007-10-29,USD,EUR,0.6948787437
2007-10-29,USD,GBP,0.4856854979
2007-10-29,USD,USD,1.0
2008-02-12,USD,GBP,0.5125189159
2008-02-12,USD,EUR,0.6878525244
2008-02-12,USD,USD,1.0
2008-03-06,USD,GBP,0.4985965141
2008-03-06,USD,EUR,0.6527841243
2008-03-06,USD,USD,1.0
2007-10-04,USD,EUR,0.7087674534
2007-10-04,USD,GBP,0.4915656673
2007-10-04,USD,USD,1.0
2007-11-05,USD,EUR,0.6902263943
2007-11-05,USD,GBP,0.4805356157
2007-11-05,USD,USD,1.0
2007-12-24,USD,EUR,0.6945409085
2007-12-24,USD,GBP,0.5050006945
2007-12-24,USD,USD,1.0
2007-08-07,USD,EUR,0.7249528781
2007-08-07,USD,GBP,0.4933666812
2007-08-07,USD,USD,1.0
2008-02-26,USD,GBP,0.5066559096
2008-02-26,USD,EUR,0.6723141051
2008-02-26,USD,USD,1.0
2008-05-07,USD,GBP,0.5111147116
2008-05-07,USD,EUR,0.64808814
2008-05-07,USD,USD,1.0
2007-07-16,USD,EUR,0.7256367462
2007-07-16,USD,GBP,0.4909295407
2007-07-16,USD,USD,1.0
2007-09-07,USD,EUR,0.7301401869
2007-09-07,USD,GBP,0.4945239486
2007-09-07,USD,USD,1.0
2008-05-13,USD,GBP,0.5130226847
2008-05-13,USD,EUR,0.6462870807
2008-05-13,USD,USD,1.0
2007-07-02,USD,EUR,0.7359434795
2007-07-02,USD,GBP,0.497240212
2007-07-02,USD,USD,1.0
2008-04-18,USD,GBP,0.5010773131
2008-04-18,USD,EUR,0.6337135615
2008-04-18,USD,USD,1.0
2007-09-11,USD,EUR,0.7233796296
2007-09-11,USD,GBP,0.4920428241
2007-09-11,USD,USD,1.0
2007-10-17,USD,EUR,0.7042253521
2007-10-17,USD,GBP,0.491056338
2007-10-17,USD,USD,1.0
2008-02-06,USD,GBP,0.5109089666
2008-02-06,USD,EUR,0.6839477464
2008-02-06,USD,USD,1.0
2007-06-26,USD,EUR,0.7429420505
2007-06-26,USD,GBP,0.5001114413
2007-06-26,USD,USD,1.0
2008-03-05,USD,GBP,0.5057251908
2008-03-05,USD,EUR,0.6580679126
2008-03-05,USD,USD,1.0
2007-10-16,USD,EUR,0.7067137809
2007-10-16,USD,GBP,0.4922261484
2007-10-16,USD,USD,1.0
2008-02-22,USD,GBP,0.5083512931
2008-02-22,USD,EUR,0.6734913793
2008-02-22,USD,USD,1.0
2007-11-15,USD,EUR,0.6831067696
2007-11-15,USD,GBP,0.4883188742
2007-11-15,USD,USD,1.0
2008-01-15,USD,GBP,0.50819562
2008-01-15,USD,EUR,0.6717721349
2008-01-15,USD,USD,1.0
2007-07-11,USD,EUR,0.7271140842
2007-07-11,USD,GBP,0.4922198793
2007-07-11,USD,USD,1.0
2008-06-06,USD,GBP,0.5110598192
2008-06-06,USD,EUR,0.6411489389
2008-06-06,USD,USD,1.0
2007-08-27,USD,EUR,0.732171621
2007-08-27,USD,GBP,0.4961927076
2007-08-27,USD,USD,1.0
2007-07-30,USD,EUR,0.7321180174
2007-07-30,USD,GBP,0.4943992972
2007-07-30,USD,USD,1.0
2008-03-31,USD,GBP,0.5032886415
2008-03-31,USD,EUR,0.632431065
2008-03-31,USD,USD,1.0
2007-08-10,USD,EUR,0.7326007326
2007-08-10,USD,GBP,0.4958608059
2007-08-10,USD,USD,1.0
2008-03-03,USD,GBP,0.5038479248
2008-03-03,USD,EUR,0.6577649148
2008-03-03,USD,USD,1.0
2007-10-10,USD,EUR,0.7069136152
2007-10-10,USD,GBP,0.4896083699
2007-10-10,USD,USD,1.0
2007-08-13,USD,EUR,0.7325470661
2007-08-13,USD,GBP,0.4964837741
2007-08-13,USD,USD,1.0
2007-07-03,USD,EUR,0.7352400559
2007-07-03,USD,GBP,0.4963605617
2007-07-03,USD,USD,1.0
2008-01-24,USD,GBP,0.5093432449
2008-01-24,USD,EUR,0.681988679
2008-01-24,USD,USD,1.0
2008-03-26,USD,GBP,0.5016549968
2008-03-26,USD,EUR,0.6365372374
2008-03-26,USD,USD,1.0
2007-07-04,USD,EUR,0.7343222206
2007-07-04,USD,GBP,0.4959245117
2007-07-04,USD,USD,1.0
2008-05-19,USD,GBP,0.5120369776
2008-05-19,USD,EUR,0.6419721384
2008-05-19,USD,USD,1.0
2007-10-22,USD,EUR,0.7059155725
2007-10-22,USD,GBP,0.4923761118
2007-10-22,USD,USD,1.0
2007-10-08,USD,EUR,0.7097735822
2007-10-08,USD,GBP,0.4906309887
2007-10-08,USD,USD,1.0
2007-10-26,USD,EUR,0.6952169077
2007-10-26,USD,GBP,0.4873470523
2007-10-26,USD,USD,1.0
2007-11-21,USD,EUR,0.675037127
2007-11-21,USD,GBP,0.4858242203
2007-11-21,USD,USD,1.0
2007-07-25,USD,EUR,0.7276431638
2007-07-25,USD,GBP,0.4868296587
2007-07-25,USD,USD,1.0
2007-06-21,USD,EUR,0.7464357692
2007-06-21,USD,GBP,0.5016794805
2007-06-21,USD,USD,1.0
2007-12-03,USD,EUR,0.681849175
2007-12-03,USD,GBP,0.4845902086
2007-12-03,USD,USD,1.0
2007-10-15,USD,EUR,0.702938282
2007-10-15,USD,GBP,0.4899128357
2007-10-15,USD,USD,1.0
2007-07-27,USD,EUR,0.7325470661
2007-07-27,USD,GBP,0.4922716285
2007-07-27,USD,USD,1.0
2008-05-20,USD,GBP,0.5092397212
2008-05-20,USD,EUR,0.6394270733
2008-05-20,USD,USD,1.0
2007-11-06,USD,EUR,0.6874269609
2007-11-06,USD,GBP,0.4790334777
2007-11-06,USD,USD,1.0
2008-04-30,USD,GBP,0.5084620335
2008-04-30,USD,EUR,0.6435006435
2008-04-30,USD,USD,1.0
2007-10-01,USD,EUR,0.7026419337
2007-10-01,USD,GBP,0.4899873524
2007-10-01,USD,USD,1.0
2007-11-07,USD,EUR,0.6792555359
2007-11-07,USD,GBP,0.4752071729
2007-11-07,USD,USD,1.0
2008-01-09,USD,GBP,0.509979564
2008-01-09,USD,EUR,0.6811989101
2008-01-09,USD,USD,1.0
2007-06-22,USD,EUR,0.7439922625
2007-06-22,USD,GBP,0.5007439923
2007-06-22,USD,USD,1.0
2008-02-04,USD,GBP,0.5059006002
2008-02-04,USD,EUR,0.6743543058
2008-02-04,USD,USD,1.0
2007-08-17,USD,EUR,0.7432733759
2007-08-17,USD,GBP,0.5048312769
2007-08-17,USD,USD,1.0
2007-09-12,USD,EUR,0.7202016565
2007-09-12,USD,GBP,0.4924018725
2007-09-12,USD,USD,1.0
2008-01-29,USD,GBP,0.5029107155
2008-01-29,USD,EUR,0.6769105801
2008-01-29,USD,USD,1.0
2007-10-12,USD,EUR,0.705566923
2007-10-12,USD,GBP,0.4928384957
2007-10-12,USD,USD,1.0
2007-07-09,USD,EUR,0.7341604875
2007-07-09,USD,GBP,0.4965127377
2007-07-09,USD,USD,1.0
2008-04-14,USD,GBP,0.5032453211
2008-04-14,USD,EUR,0.6301594303
2008-04-14,USD,USD,1.0
2008-01-07,USD,GBP,0.5068600149
2008-01-07,USD,EUR,0.6792094003
2008-01-07,USD,USD,1.0
2007-11-28,USD,EUR,0.6781040212
2007-11-28,USD,GBP,0.4839967451
2007-11-28,USD,USD,1.0
2008-02-05,USD,GBP,0.5079316449
2008-02-05,USD,EUR,0.6808278867
2008-02-05,USD,USD,1.0
2008-02-15,USD,GBP,0.5096088319
2008-02-15,USD,EUR,0.6814774431
2008-02-15,USD,USD,1.0
2007-10-30,USD,EUR,0.6941070313
2007-10-30,USD,GBP,0.4839314222
2007-10-30,USD,USD,1.0
2008-05-15,USD,GBP,0.5151867649
2008-05-15,USD,EUR,0.6462453147
2008-05-15,USD,USD,1.0
2007-12-13,USD,EUR,0.6810597289
2007-12-13,USD,GBP,0.489920316
2007-12-13,USD,USD,1.0
2008-01-11,USD,GBP,0.5107490535
2008-01-11,USD,EUR,0.6760411033
2008-01-11,USD,USD,1.0
2007-08-22,USD,EUR,0.7411250278
2007-08-22,USD,GBP,0.5029645001
2007-08-22,USD,USD,1.0
2007-12-17,USD,EUR,0.6947821858
2007-12-17,USD,GBP,0.495866046
2007-12-17,USD,USD,1.0
2007-02-05,USD,EUR,0.7736943907
2007-02-05,USD,GBP,0.5115280464
2007-02-05,USD,USD,1.0
2006-08-31,USD,EUR,0.7781495603
2006-08-31,USD,GBP,0.5245506186
2006-08-31,USD,USD,1.0
2007-01-08,USD,EUR,0.7688759034
2007-01-08,USD,GBP,0.5175303706
2007-01-08,USD,USD,1.0
2006-12-21,USD,EUR,0.7588404917
2006-12-21,USD,GBP,0.5096372742
2006-12-21,USD,USD,1.0
2006-10-19,USD,EUR,0.796114959
2006-10-19,USD,GBP,0.5352280869
2006-10-19,USD,USD,1.0
2006-12-22,USD,EUR,0.7580351728
2006-12-22,USD,GBP,0.5090206186
2006-12-22,USD,USD,1.0
2007-02-12,USD,EUR,0.7718431615
2007-02-12,USD,GBP,0.5137774004
2007-02-12,USD,USD,1.0
2006-11-28,USD,EUR,0.7606298015
2006-11-28,USD,GBP,0.5143759032
2006-11-28,USD,USD,1.0
2007-05-31,USD,EUR,0.7433286256
2007-05-31,USD,GBP,0.5055006318
2007-05-31,USD,USD,1.0
2006-12-13,USD,EUR,0.7538635507
2006-12-13,USD,GBP,0.5071993969
2006-12-13,USD,USD,1.0
2006-10-03,USD,EUR,0.7851142341
2006-10-03,USD,GBP,0.5293240166
2006-10-03,USD,USD,1.0
2006-07-18,USD,EUR,0.7980209081
2006-07-18,USD,GBP,0.54656452
2006-07-18,USD,USD,1.0
2006-06-29,USD,EUR,0.798148296
2006-06-29,USD,GBP,0.5516002873
2006-06-29,USD,USD,1.0
2006-08-09,USD,EUR,0.7764577995
2006-08-09,USD,GBP,0.524341952
2006-08-09,USD,USD,1.0
2006-06-16,USD,EUR,0.7904513477
2006-06-16,USD,GBP,0.5397992254
2006-06-16,USD,USD,1.0
2007-03-13,USD,EUR,0.7565441065
2007-03-13,USD,GBP,0.5167952792
2007-03-13,USD,USD,1.0
2006-10-20,USD,EUR,0.7925186242
2006-10-20,USD,GBP,0.5304327152
2006-10-20,USD,USD,1.0
2007-03-02,USD,EUR,0.7597052344
2007-03-02,USD,GBP,0.5141685026
2007-03-02,USD,USD,1.0
2007-05-29,USD,EUR,0.7402472426
2007-05-29,USD,GBP,0.5032200755
2007-05-29,USD,USD,1.0
2006-07-31,USD,EUR,0.7832693663
2006-07-31,USD,GBP,0.5359912274
2006-07-31,USD,USD,1.0
2007-01-17,USD,EUR,0.7746533426
2007-01-17,USD,GBP,0.5088310481
2007-01-17,USD,USD,1.0
2006-07-24,USD,EUR,0.7915776142
2006-07-24,USD,GBP,0.5395393018
2006-07-24,USD,USD,1.0
2007-03-28,USD,EUR,0.7491759065
2007-03-28,USD,GBP,0.5090650285
2007-03-28,USD,USD,1.0
2007-05-23,USD,EUR,0.7412898443
2007-05-23,USD,GBP,0.5036323202
2007-05-23,USD,USD,1.0
2007-02-06,USD,EUR,0.7719027403
2007-02-06,USD,GBP,0.5077576225
2007-02-06,USD,USD,1.0
2006-09-01,USD,EUR,0.7802137786
2006-09-01,USD,GBP,0.5249278302
2006-09-01,USD,USD,1.0
2006-09-12,USD,EUR,0.7868439688
2006-09-12,USD,GBP,0.5338736329
2006-09-12,USD,USD,1.0
2006-08-02,USD,EUR,0.7813720894
2006-08-02,USD,GBP,0.5330129708
2006-08-02,USD,USD,1.0
2006-09-29,USD,EUR,0.7898894155
2006-09-29,USD,GBP,0.5353080569
2006-09-29,USD,USD,1.0
2007-05-30,USD,EUR,0.7451564829
2007-05-30,USD,GBP,0.5063338301
2007-05-30,USD,USD,1.0
2006-07-21,USD,EUR,0.7886435331
2006-07-21,USD,GBP,0.5385646688
2006-07-21,USD,USD,1.0
2006-06-09,USD,EUR,0.7899518129
2006-06-09,USD,GBP,0.5425784027
2006-06-09,USD,USD,1.0
2007-05-10,USD,EUR,0.7392622163
2007-05-10,USD,GBP,0.5032157906
2007-05-10,USD,USD,1.0
2007-03-23,USD,EUR,0.7503564193
2007-03-23,USD,GBP,0.508591581
2007-03-23,USD,USD,1.0
2006-10-26,USD,EUR,0.7903264048
2006-10-26,USD,GBP,0.5307436971
2006-10-26,USD,USD,1.0
2006-08-14,USD,EUR,0.7862871521
2006-08-14,USD,GBP,0.530232741
2006-08-14,USD,USD,1.0
2006-10-16,USD,EUR,0.7990411506
2006-10-16,USD,GBP,0.537514982
2006-10-16,USD,USD,1.0
2007-05-15,USD,EUR,0.7386615453
2007-05-15,USD,GBP,0.5058723593
2007-05-15,USD,USD,1.0
2007-02-07,USD,EUR,0.77000077
2007-02-07,USD,GBP,0.507045507
2007-02-07,USD,USD,1.0
2007-05-11,USD,EUR,0.7415097138
2007-05-11,USD,GBP,0.505190568
2007-05-11,USD,USD,1.0
2006-08-17,USD,EUR,0.7764577995
2006-08-17,USD,GBP,0.5272924917
2006-08-17,USD,USD,1.0
2006-12-28,USD,EUR,0.7591285205
2006-12-28,USD,GBP,0.5094891065
2006-12-28,USD,USD,1.0
2007-04-23,USD,EUR,0.7376263185
2007-04-23,USD,GBP,0.5001106439
2007-04-23,USD,USD,1.0
2006-10-09,USD,EUR,0.7934618742
2006-10-09,USD,GBP,0.5360628422
2006-10-09,USD,USD,1.0
2006-10-10,USD,EUR,0.7975753709
2006-10-10,USD,GBP,0.5381639815
2006-10-10,USD,USD,1.0
2007-03-01,USD,EUR,0.7561436673
2007-03-01,USD,GBP,0.5093761815
2007-03-01,USD,USD,1.0
2006-08-04,USD,EUR,0.7817385866
2006-08-04,USD,GBP,0.5283771107
2006-08-04,USD,USD,1.0
2006-11-22,USD,EUR,0.7760360081
2006-11-22,USD,GBP,0.5237467018
2006-11-22,USD,USD,1.0
2006-06-19,USD,EUR,0.7942180923
2006-06-19,USD,GBP,0.5414581844
2006-06-19,USD,USD,1.0
2006-11-06,USD,EUR,0.7872775941
2006-11-06,USD,GBP,0.5273185325
2006-11-06,USD,USD,1.0
2007-01-03,USD,EUR,0.7558007709
2007-01-03,USD,GBP,0.5099387801
2007-01-03,USD,USD,1.0
2006-08-25,USD,EUR,0.783576242
2006-08-25,USD,GBP,0.5298542548
2006-08-25,USD,USD,1.0
2007-03-16,USD,EUR,0.7504690432
2007-03-16,USD,GBP,0.5134709193
2007-03-16,USD,USD,1.0
2006-08-18,USD,EUR,0.7811279488
2006-08-18,USD,GBP,0.5314403999
2006-08-18,USD,USD,1.0
2006-12-20,USD,EUR,0.7574036204
2006-12-20,USD,GBP,0.5076119064
2006-12-20,USD,USD,1.0
2007-01-24,USD,EUR,0.768935025
2007-01-24,USD,GBP,0.507112649
2007-01-24,USD,USD,1.0
2006-08-15,USD,EUR,0.7858546169
2006-08-15,USD,GBP,0.5293909627
2006-08-15,USD,USD,1.0
2006-11-07,USD,EUR,0.7840062721
2006-11-07,USD,GBP,0.5250882007
2006-11-07,USD,USD,1.0
2006-11-29,USD,EUR,0.7600516835
